CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
409.97444899161985,47.0991178602889,7,204874.28904957118,4,0,1,101500.90246519553,0,0,0
465.0000124049903,70.57188988094795,7,72666.66592813164,3,0,0,149616.02831771443,0,0,1
757.3290667974426,33.2437057558608,3,174123.3438084726,3,0,1,107839.67569554712,1,1,0
767.6291722343084,43.947824398231546,0,206839.13646117743,1,1,0,32988.23625990063,1,1,0
610.3300078901951,64.95727890526429,1,56514.40961905109,1,0,0,159383.60651317955,1,1,1
800.5254915286932,20.75454605615206,3,110102.45760692457,1,1,1,37657.64860601908,0,0,0
618.6336522387403,56.33726949674016,9,110790.25727433861,3,1,1,45301.70448490435,0,1,0
452.24513838320286,76.92848778986772,1,182632.3403570505,2,1,0,47550.31020442749,1,0,1
565.6226486041315,47.516581751775924,10,73838.78308045419,1,1,1,116655.25607265849,1,1,0
327.3211324091443,65.93652538220509,9,188931.37636408003,3,0,1,123095.21515391859,1,1,0
418.07736503468664,29.181370704070325,2,203821.1105579884,4,0,0,53565.22611511158,0,1,0
667.3806771601757,44.600421847201616,8,189784.09598720033,2,1,1,157837.78888291208,1,1,0
777.0582064330033,71.05921491913804,8,193570.14795209406,1,1,1,39129.80283516599,1,1,0
768.0964265735744,46.15383702540935,10,149458.31627098593,4,0,0,68262.5055357623,0,0,0
524.1119842786978,20.861436118643475,8,190723.9816594727,2,0,1,97355.9921032174,1,1,0
478.90460116760966,58.08669121863447,6,31052.514151509902,2,1,1,117331.11361934958,0,0,0
309.27947994434106,70.20583242180963,3,153765.57931789095,4,1,0,72649.54777445935,1,1,0
386.1756679248391,75.5651648171971,0,137795.92769526815,1,1,1,50470.85679898513,0,1,0
637.2620433268462,75.96013078062016,2,89023.87342534073,1,0,0,75994.20220546446,0,1,1
637.4089678884177,68.1721309831876,7,25545.800702968652,4,0,1,84585.71108570436,0,1,0
566.4939741297584,20.72210219884314,3,143462.67200936383,4,0,0,33586.93345376801,1,1,0
341.767922069511,66.02010694716093,9,31396.604425329082,4,1,0,24375.81911519118,1,0,0
680.616932816059,35.28808884519127,9,83082.97109432254,3,0,1,53373.45694443149,1,1,0
697.9214627554766,78.47186628466706,1,88728.88094856063,2,1,0,128323.74159397662,0,1,0
821.3459952999689,39.10162393637282,7,216945.59760506896,1,0,1,75689.89660819944,0,0,0
669.4871472704517,56.36436224862243,6,57110.8916589369,1,1,0,52685.123100575634,1,0,1
745.4879722071867,22.698998975614085,10,176239.2771076751,4,0,1,39749.40792853173,0,1,0
376.6409546844246,47.99557846613771,9,12122.74808531177,2,1,0,67857.08998114594,1,0,1
714.4437770004314,63.714115553122525,8,113115.39151412799,4,1,0,89856.12684698068,0,1,0
639.7892835011907,78.96157548003623,1,112016.79240797827,2,1,1,41379.76332277963,0,0,0
428.33660012120595,53.22512468246679,4,138163.18589795145,4,0,1,23667.71097664971,1,1,0
424.1131156818785,22.79100138224309,5,175408.32410066985,4,0,0,31398.78875516786,0,1,1
724.7757589325923,77.5259339619005,1,168739.03854316057,2,1,0,125044.69931632219,0,1,0
412.5987493196309,65.29527962556016,1,163861.07284859192,1,1,0,92417.38452928438,0,1,0
654.5555253941786,60.24326927504578,9,96591.44308607653,1,1,0,82225.97714408212,1,1,1
457.8314168537758,36.67526828426909,3,170176.3679023269,3,1,0,33167.96142173065,0,1,0
785.8903465889658,82.47136921931722,7,93728.39930116531,2,1,0,116155.69187244069,1,0,1
619.5678631456901,44.684527995919055,10,36702.3170357879,1,1,0,51354.05658071322,1,1,1
716.9122887798288,76.97219437344319,4,184178.0944979499,1,1,0,47267.93888640862,0,0,1
814.9936419068047,18.222425098960027,8,191617.99233277483,2,1,1,133442.5301957783,1,1,0
857.5456065431558,43.70138369985176,3,70407.55991000727,1,1,1,86775.71334333722,1,1,0
555.0058840208642,46.77321538422627,2,185352.99320262086,2,0,1,112476.19643733981,1,0,0
620.9753400370158,25.748937536877907,9,164435.67760781973,1,1,1,136335.12581203732,0,0,0
448.9197993505994,66.11598141662603,7,97820.91064614175,4,1,0,147029.5038698606,1,0,0
418.68140806671545,62.27292766096347,0,79039.93690338473,2,1,0,107522.82618841472,0,1,0
770.240567751398,51.12886968851844,8,198988.39853306604,2,1,1,32722.333157484947,1,1,0
327.55157058546956,49.84297720910111,3,182405.1131504937,1,0,0,95611.44833594299,0,0,0
378.5470421496883,67.25163020048576,10,94775.62088051332,2,1,0,91192.06338270592,0,0,0
689.7737329975685,62.240732488286035,8,145116.64265236427,3,1,1,32869.094317823554,1,1,0
656.9147848120392,53.07745012563296,7,119900.91250598384,3,1,1,72038.3747645433,1,1,0
826.52833596957,44.54157392989771,2,108149.63300183458,2,1,1,87734.61949174466,1,1,0
611.6092795741457,20.78221659413603,2,135168.45093448018,3,1,0,50195.87916136506,1,0,0
663.181408182197,42.70234733209223,8,125525.6136104574,1,0,0,33894.24162617739,1,1,0
461.4023863042989,49.00265909487493,2,131039.32598931497,1,1,1,128818.5693401068,0,1,0
363.4684223118398,35.43136158973272,3,180923.87439289878,2,1,1,139105.02220948203,1,1,0
502.18877080380173,44.54566420584359,8,211967.2561625904,1,1,1,63569.31953595941,0,0,0
646.410972775172,33.70441411633312,3,153266.0044239097,1,0,1,18761.898933898516,1,1,0
543.6644036178299,55.79938685244383,10,187550.52698746047,3,0,0,137463.60924260787,1,0,0
752.5013593263955,53.21057658881867,2,170893.30709657774,1,0,1,38420.470354194986,0,0,0
645.414695498561,33.67853360733408,6,80090.81732767614,1,0,0,76342.66582259521,0,1,0
350.8656509304301,63.315466881178324,5,198317.19605331216,3,1,1,77042.27040626854,0,1,0
397.2230223421951,22.17136898519886,0,11017.881537631138,4,1,0,40707.653817503335,0,1,1
752.0703293564803,69.55531409496024,9,63445.04184987591,2,0,0,106283.88264663325,1,0,1
717.9529288820805,40.01143951699563,7,133510.73743080627,2,0,1,141729.204926293,1,1,0
544.0414154488889,52.12472071363173,0,120368.9926652855,4,1,0,90450.39565040318,0,0,0
673.3893356702091,45.324099771235595,3,122276.37935450804,3,0,1,153219.17757273882,0,0,0
685.4276996329415,73.67543614042177,5,177412.7756686049,3,1,1,59856.058213997516,0,1,0
497.53161472592717,63.60369050096048,5,34700.10995605529,1,0,1,131920.5332242467,0,1,1
438.95061175880863,65.7463403566052,6,206999.13124587358,1,0,0,58563.50465935126,0,0,0
610.6391603508463,45.71278790809515,10,108471.3205571111,2,0,1,52131.14613033626,1,1,0
517.5119103579982,81.05902207120148,4,210143.10942004967,2,0,0,36861.20689876441,0,0,0
359.06521573758255,30.61778807158307,4,88375.25190953654,3,0,1,131781.8517340439,0,1,0
839.3866613351468,24.77166916290998,3,149311.55338707374,1,0,0,121247.345302459,0,1,1
356.3597875636609,74.51390126342292,5,103979.65898833686,3,1,1,72418.77416776794,1,1,0
729.169297410625,76.24724526318707,6,152853.04461464714,4,1,1,74897.29526301107,0,1,0
536.6113227387889,52.33881475669108,9,45757.504789015744,2,1,0,131206.6042932325,1,1,0
385.67435234128754,45.69698974670501,9,82019.86857947425,2,1,0,149053.01943578947,0,1,0
484.6203270548462,64.880365489595,0,14755.435960329974,3,0,0,104565.64172474998,0,1,0
620.4861420813193,31.406004438061828,8,129839.08784702668,1,1,1,78180.0189794863,0,1,0
364.427025339874,79.2007965201417,7,199355.401202106,1,0,0,25553.03458226968,0,0,0
861.9229253834355,56.978283831523264,6,2534.4466226974,4,0,0,42929.19449736365,1,1,0
375.80472149087205,34.83333752297022,8,131702.93769781347,4,0,0,45086.17869659074,0,0,0
493.86786911259327,59.62889409450428,2,160914.15171990806,4,1,0,62170.85416543268,1,0,0
556.2748496438347,35.625358624052396,9,57559.483494969165,3,0,1,61275.69412511977,1,0,0
444.84395939909285,28.09278157813078,3,63124.01497409369,2,0,0,100090.0982495083,0,1,1
789.0362407213405,34.48233417115157,6,48341.159932750415,3,0,0,142182.56452986662,0,1,0
596.2633427447433,50.31770671729717,5,59595.70910859184,3,0,1,136414.33658011784,1,0,0
803.0341221103973,63.0989329343248,1,30865.02187825492,1,1,1,94702.5202118637,0,1,1
380.2436888147481,24.8497973078091,1,94125.54476278267,4,0,1,26356.87906647453,0,0,0
534.3534707229858,28.998855595019524,9,83779.44438852891,2,1,0,39894.40157776758,1,1,0
785.7834670356463,25.960949652189043,6,157066.1592872783,4,0,0,137967.18209860503,0,0,1
741.3046592899702,37.66210646314866,8,158016.4522585289,4,1,0,51509.82720405383,1,1,0
754.0166418044516,56.953919884221214,10,173084.78250799782,4,1,0,71680.50524073918,1,0,0
470.81114984305754,62.24003975231714,8,120115.43112737827,2,1,0,43128.70630709039,0,0,1
865.8989055059474,56.42593367292382,6,73179.32110298745,1,1,1,44682.66805167125,1,0,1
412.8896946548469,56.16286734992655,10,85542.04239556662,2,1,0,56332.9996852484,0,1,0
826.1515181738009,41.35108534630149,7,76550.45923243169,2,1,0,72065.23233348185,1,0,0
755.1012783269589,77.70892262841572,9,122431.3606143131,1,1,0,110853.08944395767,1,0,1
567.5066070972806,28.125881703170933,2,194630.12809067027,2,0,0,71324.2311963381,0,1,0
620.8505220685839,87.34738833605236,0,58186.00160730692,2,0,0,78910.40930308687,0,1,1
624.3768776832261,44.14631291370507,6,108389.46875167228,3,1,0,53815.27644392403,1,1,1
689.1627002080935,45.53718771001633,7,137759.15888740568,2,1,1,35520.56704141641,1,0,0
518.8793727091308,46.73319167754443,1,182844.19828377862,3,1,1,69562.57853253487,0,0,0
818.1335493041253,60.70670983632299,8,48992.5721587842,3,0,1,26744.81292609817,1,1,0
626.6598428932095,35.720026308059616,3,79701.06522404776,3,0,1,59848.15818572941,1,1,0
614.5558919408663,22.113102371257824,9,196728.21503262126,4,0,1,129688.24403984577,0,1,0
863.47905254979,75.02512459507064,10,8183.542782549801,1,1,1,77507.93090598204,0,0,0
540.272997278359,23.91750237484333,8,122802.3987746236,4,1,0,41300.65890747704,1,1,0
403.29671678854584,65.93565568784662,2,184869.9106241151,1,1,0,142618.74235326503,0,0,1
618.5860536813937,46.89781325335718,7,181583.4835977119,2,0,1,107325.2133840434,1,1,0
461.72988951508114,50.86828008373439,10,10047.569323079731,3,1,1,159902.68146430264,1,0,0
387.1762935143993,47.051196708175816,1,86270.94391230418,4,1,0,65954.7399259079,1,1,0
664.7689117454892,49.68268534005166,2,58503.58282002775,2,1,0,54668.48376207672,0,0,1
400.64773471516264,64.16116528458589,0,126914.65021054361,4,0,1,61397.432648698465,0,0,0
682.6064979184845,67.86982190060449,4,129224.5892350729,2,1,1,124326.906974472,0,0,0
386.6751638370875,65.20226021294822,3,189195.00709100193,4,1,1,43486.29228200807,1,1,0
761.8427487774936,39.151300370381115,0,119694.16150196324,2,0,0,61319.29198188032,1,0,1
828.5235814168674,25.426342306516915,9,127380.54872888267,2,0,1,121178.64057179102,1,1,0
771.63056038275,77.67742904012499,8,113162.73262006199,4,0,1,119137.41755269411,0,0,0
829.748362469481,46.42713314727857,5,19095.498245959672,2,0,1,145431.32469516734,1,0,0
485.8642251058406,66.33564293939529,5,75806.41466231582,3,1,1,147101.4536845116,1,0,0
518.0936448373632,74.96342348444223,10,41019.65967365853,3,1,0,111107.05492508333,1,1,0
528.992097886939,75.99575990871847,1,184082.54956868524,3,1,1,73545.25647811157,1,0,1
373.6858030902832,31.374732023015934,6,122030.60357765155,3,0,0,92779.29273668959,1,0,0
716.1067991654411,75.8410656987413,8,59654.453345057394,1,0,0,83412.52297023348,1,1,1
385.1331010400018,32.77401257310054,5,113214.23994051298,4,0,1,79420.74673576166,0,1,0
590.2126143623982,47.31130716415613,10,47638.31755788465,3,0,1,65204.59425157714,0,0,0
676.517208421976,41.37675553156004,7,48271.64432828581,3,1,0,47676.39619528881,0,0,0
467.98821171321157,40.22248762090528,4,182417.79583340927,3,1,0,74002.43701254306,1,0,0
521.3164763364152,36.85466415780148,1,212694.19228854353,1,0,0,150825.95361726344,0,0,1
541.6242652529204,54.06902802952062,3,40346.86793094056,4,1,0,140173.00219932047,1,0,1
671.0960535274166,46.703704132053815,0,156459.45731704004,2,1,0,106576.3983863188,1,1,0
809.890989885766,25.648779089190622,0,108461.1461819242,1,0,1,53381.087081835656,0,0,0
484.16236985648925,26.361433384383744,5,89511.2107426086,3,1,1,146406.43597189544,1,1,0
583.6867406951495,28.716372501564834,1,134313.31891563334,3,1,1,53436.28309836739,1,0,0
741.6074777147555,42.42320637403424,5,55877.80443979966,1,1,0,102811.98018288692,1,1,1
897.2540089005211,77.07005260485549,0,32967.790309913085,4,0,0,134541.996667665,0,0,0
772.9789655707393,49.806753552430635,10,54543.51974051131,4,0,0,70858.67136858481,1,1,0
748.0317562294844,36.75506338351753,9,54279.440979198596,2,0,0,157577.0643357949,1,1,1
630.061125309431,74.47598888204844,2,13624.247846897266,1,0,1,55943.00892466736,0,1,0
613.08245252271,44.26234932780035,8,68241.74186657251,4,1,1,147357.44034412756,1,1,0
631.690839459545,26.195260940715286,1,103787.66062412708,1,0,0,70499.53717381028,0,1,0
538.7678161844584,51.68579666586463,7,153512.59331947006,4,1,0,78060.15931745741,1,1,1
773.3934936026583,23.712465063133536,5,60866.53190296572,4,1,1,99540.09563033759,0,0,0
394.7705353125316,28.412926639310783,5,38879.294023675975,3,0,1,66932.49918140609,0,0,0
324.46368621351763,37.376958383307716,6,60894.0225294079,4,0,1,83470.79330172706,0,0,0
735.0876701862119,31.11361737145869,4,183591.30551816022,4,0,0,84507.07277765113,1,1,0
831.6598591584584,70.99112370488368,10,49814.54730373059,1,0,1,88779.85650001321,1,0,1
882.4707413230693,20.722843126082754,3,186527.95296112675,4,1,0,148204.56723974645,1,0,0
574.5266179422902,69.19230120515911,5,100775.2738008823,4,1,1,63014.397234070486,1,0,0
579.5397910907598,58.542999014505725,7,205444.05838484992,1,1,1,58624.235234686195,0,0,0
696.7508070576441,72.81809987985552,3,80764.88947512353,4,0,1,133340.93845339518,0,1,0
414.0673015510588,57.11120909452724,4,49116.39287446858,1,0,0,76625.60466370633,0,0,1
859.122294277525,40.33390948115674,6,124983.75742140172,1,0,0,35571.1537109442,1,0,0
579.6098899860783,46.34373695914954,5,134715.29627720435,1,0,1,89718.36804820981,1,1,0
730.6908624496285,49.11852797268977,3,123526.88073737595,1,1,0,96166.96796716012,0,0,0
638.5203860498839,38.91911981436985,3,93151.22851276843,3,0,1,101497.81207354278,0,1,0
600.5188360825127,64.26324449230454,9,33209.343635786034,3,1,0,56638.17540092545,0,0,1
471.3869051962163,29.205560690353742,3,133134.93982779543,3,1,1,151134.59997404108,0,1,0
399.6192068039613,34.17051193042919,0,199435.5391998773,3,1,0,127181.15416232996,0,0,0
747.9287296300934,49.61068990510629,4,206908.88223330458,1,0,0,125695.12250530902,0,0,1
740.3009525200862,30.38183847975134,7,119156.80613150467,1,0,1,131384.11632537158,0,0,1
458.7196708655225,42.77431834199268,6,28484.79007837106,1,1,1,32477.220533905886,0,0,1
757.3828959782185,27.93838555575628,4,34175.6278818188,1,0,0,109915.47654737018,1,1,0
895.5149609668055,46.393696173967314,2,179939.01762994003,3,0,1,124376.88820546417,0,0,0
863.6483025245063,26.050680790838893,10,160223.56491203007,4,0,1,33337.633759331344,0,0,0
829.3589434892002,77.63899669295046,0,204722.642246657,3,1,1,128945.09824937307,1,0,0
799.8236551308041,21.372661320007545,6,125782.57117201487,1,1,1,148943.38643431154,1,1,0
438.5208126166848,80.39630123142514,10,195457.70094137412,1,1,0,101431.43568353543,1,1,0
711.5609359644876,33.3762622646426,2,170933.67784837203,4,1,1,81871.4277283024,1,1,0
641.7326324018801,63.035353808390695,3,117990.89405496945,1,1,0,87787.51474108506,1,0,0
777.5351795437156,39.325424557048485,4,159475.56057431802,4,0,0,108397.41590686457,0,1,0
526.1085899625116,71.81445273849137,7,29423.139267655257,1,0,0,106206.26089054212,0,1,1
741.8011920835496,55.53203692864914,6,126812.74696641075,4,1,0,116604.14090783737,1,0,0
523.3715977370146,51.49423183057322,8,210495.875170983,2,1,1,87861.16602609206,1,1,0
812.7250774552696,28.237448102603167,10,52521.81705337697,2,1,0,82957.25784137634,0,1,0
569.3778007365028,47.42579397079663,2,155763.46317495478,2,1,1,119099.32543512415,1,1,0
601.01743382241,67.65217846162173,10,69408.67242495797,2,0,1,114386.42848118178,0,1,0
726.2503171104995,29.198291011733946,9,156368.36184007808,1,1,0,120884.34337571073,1,0,1
685.1893522160138,36.98455106202325,0,154109.1410965613,1,0,1,141591.8668461363,0,1,1
478.04227877650175,27.077049983785095,0,208182.24188139694,1,1,0,61197.20539960664,1,1,1
697.611908311884,72.00949966890214,9,145524.68422606247,2,0,1,67895.80053112545,1,1,0
635.5719081641644,40.943757794510766,0,89700.3129701382,4,0,1,89403.61348634986,1,1,0
446.5761830134143,72.33455374795258,1,14582.497454872859,4,0,1,143788.48743744232,1,0,0
605.3030037440487,69.80058810412366,1,182144.60141345236,2,1,0,134836.318421869,1,0,0
844.2108579657391,73.34007238786367,6,92068.85718254201,1,1,0,82432.33050369823,0,0,1
373.96332308956374,75.87165476307032,8,144465.09524459543,2,1,0,101644.91000114835,1,0,0
579.5498522283893,61.88729874784703,7,31212.238338090076,3,1,1,114767.07376870097,1,0,0
366.6491611588696,58.01688201259989,3,174517.97553200103,4,0,0,99178.79999232714,0,1,0
713.6430768361961,43.917724536297825,1,83267.63976871228,2,1,1,47188.30786652019,1,1,0
474.9814579404668,53.49998933052616,2,185598.83639957878,2,1,1,69800.65758848892,1,1,0
518.7385787402401,29.63843449975642,9,158811.29845244533,2,1,1,36972.221814558114,0,0,0
836.6271868803684,63.183697567284106,4,30040.394761144045,2,1,1,111505.55943840236,0,0,0
452.65517614998845,69.89587042118659,8,119907.38492271393,1,1,0,64183.04314706583,1,0,0
392.78850657215537,52.70805560386598,7,185902.99875136596,4,0,0,119211.85671076184,1,1,1
343.0030255761162,39.77730023514699,2,167451.79838467806,3,0,1,81958.00644846134,1,0,0
849.8899851785714,27.512622384411753,8,106964.35930400957,1,0,1,21507.562291000562,1,0,1
436.27713990608487,75.64301442486504,9,198353.4653054503,2,1,1,78478.46343179433,0,1,0
706.9998368882722,74.24498305034253,2,55563.37165939277,2,1,0,54528.51085638651,0,0,1
732.4914643103989,69.94397298892913,9,83888.03498823442,2,0,1,59091.24080091522,0,1,0
435.1420930233562,37.19095055339068,7,173769.25484515933,2,1,0,78119.28362759708,1,0,1
757.3674426130564,31.900493035011028,0,50880.565772596085,4,0,0,153471.1478454656,0,0,1
514.2593320443234,31.841038082065474,3,101509.53264390802,2,0,0,148426.11525997214,1,1,0
587.9667340588243,68.50003413612069,3,150073.34832328392,3,0,1,138615.40870983578,0,1,0
849.6111784929062,56.75411156600767,5,138555.28932197538,1,0,0,69710.19385118465,1,1,1
559.3357793274538,75.42395560809896,1,45674.170705423625,4,0,0,123021.58800501822,0,0,1
578.3093024707445,79.47363675663198,6,143287.92542651133,2,1,0,33465.12315623552,0,1,0
484.86799081097746,57.044119874558305,4,114146.73518969312,3,1,0,28972.035027078746,0,0,1
381.96238675692877,40.75257132513809,9,111994.06271190659,1,1,0,130960.48309647627,0,1,1
450.977447448466,44.50228180885224,5,171061.9775828355,1,1,1,96797.11210500875,0,0,0
660.816257427228,17.633383345427372,10,51346.97969916134,4,0,1,77989.81852237148,1,1,0
526.0873674360373,52.31103313409956,5,148064.60596534685,1,0,0,115838.93407290531,0,1,1
696.4754077508019,74.92467997855441,10,155581.1055839868,2,0,1,49185.732695690065,0,0,1
740.9110855986366,37.676687959039974,5,148051.10772234396,2,0,0,68150.76938057558,0,1,1
813.4623965537967,75.99995966721649,9,117986.22900130424,3,1,1,123918.84394225589,1,1,0
379.8198930207436,42.514672250133316,7,92324.40219793131,3,0,1,50897.31490383697,1,0,0
395.12708055266285,33.518679167891804,9,95399.10429470151,1,0,0,108356.47045681403,1,0,1
807.5934433942433,53.73470543322742,3,166987.0179784642,4,0,0,67429.85738880237,0,0,1
711.0308866110629,83.92429595104296,9,105584.19371129008,2,1,1,54398.23838197021,0,0,0
875.8615678564228,77.73880925679916,7,66066.02532174488,1,0,1,142004.06319552186,0,1,1
406.93481727691534,36.244710369966214,8,123528.93348570069,4,0,1,71642.3100387755,0,1,0
477.91554732198153,42.205229405203816,3,160154.1588064814,1,0,0,105745.58068192056,1,0,1
327.2406072423248,44.67127553829996,0,16982.422500303055,4,1,0,61828.05888685021,1,0,0
431.8647963777971,19.644426102535167,2,199752.73656032703,3,1,1,60290.76883782298,0,0,0
440.51290320364586,43.3371653873344,0,34789.44639634928,2,0,0,25319.141195313452,0,1,0
866.3583482259053,62.67983238390332,6,111142.06703252623,3,1,1,100025.00399981397,0,1,0
900.1935836482603,63.68700788723218,0,116449.63299330346,2,1,0,69398.77259634546,0,0,0
768.4032997460616,66.78008367422495,10,35287.13077530483,4,0,0,73916.01459595881,0,1,1
695.9545172828965,43.30926881838359,3,182781.70144930028,4,1,0,147635.03403561265,0,0,0
329.7478788377728,68.49597800201167,0,111809.46756847147,1,1,1,119330.31293940848,0,1,1
533.8450672880095,33.882521796037175,1,30475.54062903232,4,0,1,90774.84075374328,1,1,0
415.06832035109227,24.177036709288682,10,141112.33171033786,4,0,1,39146.57248430607,0,1,0
389.22105177376386,27.86538232725562,0,148402.21394710027,1,1,0,150843.40950649147,0,0,1
801.9831884232002,40.2663640814322,4,206186.74723937272,1,0,0,18036.521490247727,0,0,0
572.1385645369209,45.57382064880846,6,82044.71369893933,2,1,1,33504.323617833805,1,0,0
861.1967851494912,52.025962122253816,2,69601.55657987513,4,0,1,57691.016951388745,1,1,0
778.3290270222627,47.51148715792843,7,14233.550995027692,1,1,0,145967.6176117109,0,1,1
671.3510867767959,54.324625295813384,4,152037.15291973168,2,0,0,62102.39489703374,0,0,0
743.3016292712208,76.9243140103127,4,133721.08470576513,2,1,0,89384.65960635734,1,0,0
597.2397391575055,53.90298062113865,4,208243.5622418385,3,1,0,125317.59890769083,1,0,0
372.4455908909448,62.4238527956441,7,154933.7397192082,1,1,0,147390.3554064537,1,1,1
764.5950723919252,51.5807594184122,1,194849.62473049297,3,1,0,106146.3214042309,1,1,0
728.5291289157203,79.08049265882087,1,203291.538919339,2,1,1,70186.0344553286,1,1,0
388.6982113215671,78.81943939405268,7,97899.34774152454,4,1,0,149661.4691309471,1,1,0
416.8145943233964,56.01252615664051,8,37683.33094693699,1,1,1,28809.258182544534,0,0,0
448.3057690984709,70.4687710237266,10,63431.32625004853,1,1,0,133677.86120656726,1,1,0
648.7195769693918,52.220039312322584,9,77394.5729816785,2,0,0,55605.838434490506,0,0,0
480.68298637045797,31.885801232410746,9,102441.46779637669,1,1,1,137957.09619653868,0,1,0
507.4872344743139,45.631923738598026,1,29001.802184315224,2,0,0,50766.78525501302,0,0,0
801.3474608612917,37.01569976387983,3,69408.51425190204,1,0,1,65874.11203553584,1,0,0
589.8724887673737,42.68215768957065,7,81444.63218094467,1,1,1,31721.451211524847,0,1,0
413.390376834507,29.897862088247955,1,21668.76719878285,4,0,1,62850.04344047133,1,1,0
696.8439762138063,38.2066885877367,3,76056.07507402469,2,0,0,104879.86939702425,0,1,1
616.5008916537226,50.68225636998315,9,23804.382324284103,3,0,1,126832.31526505592,1,1,0
421.4987307716848,19.489263784471845,0,85410.43412670725,4,0,1,140655.38615352963,1,0,0
682.2996287546453,68.01900528565457,1,50138.559195088535,2,0,0,39416.12881016988,1,1,0
719.7410233891914,22.20829720619239,6,192994.52285865208,1,0,1,52376.05437308546,1,1,0
549.4122837061354,19.030342461038604,0,29415.411758152943,2,1,1,148292.1862845179,1,1,0
765.5824337982392,75.85282130778889,0,167995.83220192062,2,1,0,124793.62436091567,1,1,1
453.69799376784977,35.37699717806403,1,118474.88508559474,4,0,1,95825.78985007598,0,1,0
730.2433934344429,74.80658817608963,3,94980.5850279649,2,1,0,101882.33700224702,0,1,0
562.4719462672265,33.74015439636865,6,111487.81512086441,1,0,1,46341.79089091296,1,0,1
358.5721207511363,59.62832289288053,3,80515.42160742436,3,0,0,70263.32635425369,0,0,0
810.4392199752392,45.61187081325261,4,37365.134987212514,3,0,1,70373.89190978091,1,0,0
805.0575266353475,84.72945352548739,3,167722.015408833,1,1,1,114284.3354370913,0,1,1
836.8864636664646,44.96925936460229,3,203672.23578579043,3,1,0,95451.63975727845,1,0,0
474.78443616087947,24.296357917268164,8,203195.08139444675,4,1,1,35907.739296075095,0,1,0
369.9678437910254,22.06577468250987,5,125890.65163913481,2,0,1,131853.23640519514,0,0,0
835.7629398501593,59.75273766740001,2,81573.90572151811,2,1,1,137059.04691625253,1,0,0
780.0644208783042,72.27320098522928,5,102952.93492632182,3,1,0,121538.98798669582,1,1,0
836.662649226661,45.88029507698624,6,141315.00596457964,3,0,0,48959.771449542684,1,0,0
481.3399461165923,59.39567762732347,6,180712.3581525889,3,1,0,55831.21332328151,1,1,0
739.0372771011777,60.4652341100709,7,83935.05736543932,4,1,1,125138.29804160095,0,1,0
707.1917384402838,54.16669163376577,3,192442.93563688677,2,1,0,81278.85674789255,1,0,0
591.9716803571446,17.55027622248469,0,75559.10797662345,2,1,1,132318.7149671406,1,0,0
804.03867692856,26.11452480799558,5,112614.6506865304,1,0,0,33424.077752118785,0,0,1
730.4375013159258,50.94784497467209,7,201671.92304922,1,0,0,110517.19050903156,1,0,1
430.1913425204113,50.097639797151466,4,206024.3325194682,4,0,0,80866.07996144981,1,0,0
307.3817491620519,79.00082309428541,2,147071.50846423575,2,0,0,21187.118177714143,1,1,0
557.7719499437608,39.864081518053645,3,73298.92015555472,2,0,1,100929.64016863536,1,0,0
588.714016403168,57.1725042713021,7,52164.720418511715,1,0,0,121015.0282984871,1,1,1
799.8557291070946,48.43687986193984,5,35900.200289786066,1,1,1,89345.13290290469,0,1,0
569.0604506206714,59.050329572025454,4,140796.41784761252,2,0,0,42407.1451402149,1,1,0
654.8864386540429,55.451751686087334,8,124696.12335709448,4,0,1,132447.3229732134,0,0,0
502.7354255866198,51.634354798206004,9,112932.1592430542,3,1,1,71732.46623384411,1,0,0
493.0587565660515,33.764428040755014,2,97468.79534219322,4,1,0,138413.67701651377,0,0,0
784.6467919550342,58.82103541261287,6,111678.07278456942,2,0,1,146875.24268628532,0,1,0
839.1878932795216,26.95888958947992,8,131813.23952432713,3,1,1,44268.397000081466,0,0,0
736.7748208406822,78.36373665669065,10,179362.87478154022,4,1,0,91906.76005439497,0,0,1
589.1474645020755,52.0893608544616,10,5071.558797752418,4,0,0,49439.96497444924,1,0,1
536.9586623632282,33.22372158337685,3,171378.35256996588,2,1,0,109962.41718251075,1,1,0
793.1995236591797,52.653036783014464,9,107026.34593372172,1,1,1,143210.04280493382,0,1,0
893.4763571383676,57.50925162641836,9,168410.90672059747,4,0,0,101065.22155440184,0,0,0
576.7220537081209,29.70849454002996,2,196207.847330774,4,0,0,65651.2995229376,1,0,0
732.8304448138523,80.5939901227814,0,48984.5344358008,1,1,1,43613.32260025796,1,0,0
735.0521169638986,41.904141690336104,8,27265.153198568634,4,1,0,36560.87584478854,0,1,1
317.47893688725435,52.19289919573763,0,58241.05607382645,4,0,0,103937.92963074856,1,0,0
714.7241837042873,52.16677962608116,1,49757.12107499439,1,0,1,151302.21083512926,0,1,0
420.50342663584524,26.786423842158705,8,149660.84719193884,2,1,0,112611.13689059587,1,1,1
533.4450176645747,58.37289847618029,4,22396.289862528407,2,1,1,135334.3851033161,1,1,0
371.10101154776146,33.73011363981779,3,10686.050747248446,2,0,0,65130.75081121799,0,1,0
476.13721230759194,59.588146709749076,8,163563.13155560134,3,0,1,109197.67035681507,1,1,0
702.4423206049877,22.16464289215749,8,133109.16360066846,2,0,1,62611.05657797154,1,1,0
